"FARM","year","Plot","Size","TYPE_clean","plantID","totalBasal","AGM_kg"
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_12",152.02166850721,47.6528875891097
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_13",258.725862986387,99.9511988727202
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_14",184.631400251472,62.3937802049939
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_15",248.452855009149,94.4069606249218
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_16",249.866571703264,95.1634915837484
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_17",269.572211622906,105.922604164333
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_18",222.98239257017,81.1287572887843
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_19",236.318453384658,87.9979039591197
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_2",285.288028872489,114.789439396251
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_20",87.721120869861,21.7894201766769
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_21",248.209381578496,94.27687657164
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_22",314.866123706037,132.165955904824
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_23",352.439571842971,155.536457569829
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_24",271.323649527282,106.898190933613
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_25",141.638704787096,43.1888213001955
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_27",113.88273369263,31.7994910953633
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_28",277.269113624201,110.233457645307
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_29",311.198314282971,129.962346562606
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_3",187.663037162186,63.8197389439551
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_30",478.692326609111,244.696379710926
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_31",214.335158791164,76.7724432938678
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_32",400.953616396031,187.858653460035
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_33",177.79058224828,59.2108508912681
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_4",171.098989896134,56.1438984535688
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_5",294.218005990318,119.940840486443
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_6",186.964032796763,63.490117623946
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_7",228.503741658854,83.9505193381976
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_8",78.6576260642544,18.4856070508919
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_9",107.63881829362,29.3464935185946
"UTUA2",2023,"Plot 2","10x10","Ci","UTUA2_23_71",245.004957071834,92.5704815237841
"UTUA2",2023,"Plot 2","10x10","Ci","UTUA2_23_72",369.608375694839,166.698457430122
"UTUA2",2023,"Plot 2","10x10","Ci","UTUA2_23_73",180.93625897232,60.668512176079
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_34",317.552185424856,133.78850643414
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_35",239.593563726026,89.7128132299348
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_36",441.747197002895,216.909729198604
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_37",254.421881050969,97.6151785017825
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_38",470.901176828208,238.7198583609
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_40",188.316881133215,64.1285191641139
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_41",207.839915979867,73.5508159250851
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_42",113.177838840981,31.5205577638572
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_43",182.31447566945,61.3103626836304
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_44",299.825748876976,123.217660497151
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_45",294.77563868633,120.265239255234
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_46",238.965245195308,89.3829590528751
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_47",280.002299232824,111.778903299851
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_48",511.113562794157,270.236540092648
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_49",149.57122623741,46.5893497033729
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_50",336.849418299532,145.663298438458
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_51",246.44419920626,93.3355896462676
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_53",309.250526837745,128.797743599334
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_54",324.006194832575,137.717455703289
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_55",412.697282434232,196.046531920451
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_56",224.875202143957,82.092573659357
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_58",215.365993880623,77.2877231112706
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_59",194.660934798058,67.1473408903952
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_60",229.322519244195,84.3716352350378
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_61",183.005626053239,61.6329740807628
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_62",118.037489977003,33.4539441101802
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_63",341.593223206452,148.641077366855
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_64",319.327185274135,134.864788236606
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_65",225.442652317012,82.3822361910832
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_66",370.59797738072,167.351066160303
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_67",105.38472556467,28.470791789066
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_68",367.921733138943,165.58849402777
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_69",308.394442839642,128.287115592688
"UTUA2",2023,"Plot 3","30x30","Ci","UTUA2_23_70",327.605281916344,139.927037114756
"UTUA20",2023,"Plot 2","10x10","Ci","UTUA20_23_1218",9.62112750161874,-3.90812645452554
"UTUA20",2023,"Plot 2","10x10","Ci","UTUA20_23_1222",10.2835323126282,-3.71653845184876
"UTUA20",2023,"Plot 2","30x30","Ci","UTUA20_23_170",35.2965788612447,3.84811162065163
"UTUA20",2023,"Plot 2","30x30","Ci","UTUA20_23_175",8.97081782232565,-4.09577738335684
"UTUA20",2023,"Plot 2","30x30","Ci","UTUA20_23_179",12.8735398360639,-2.96309817939206
"UTUA20",2023,"Plot 2","30x30","Ci","UTUA20_23_183",12.094974636688,-3.19030983287251
"UTUA20",2023,"Plot 2","30x30","Ci","UTUA20_23_185",8.9375169401976,-4.10537486022992
"ADJU8",2023,"Plot 2","both","In","ADJU8_23_301",NA,23.8238548986907
"ADJUCP",2023,"Plot 1","30x30","In","ADJUCP_23_192",NA,829.621219117798
"ADJUCP",2023,"Plot 1","30x30","In","ADJUCP_23_208",NA,203.680497475847
"ADJUCP",2023,"Plot 1","30x30","In","ADJUCP_23_212",NA,114.250208773655
"ADJUCP",2023,"Plot 3","10x10","In","ADJUCP_23_1306",NA,3125.95840192786
"UTUA16",2023,"Plot 2","10x10","In","UTUA16_23_1169",NA,36.9064420125204
"UTUA18",2022,"Plot 1","10x10","In","UTUA18_22_214",NA,3.39484692087888
"UTUA18",2023,"Plot 2","30x30","In","UTUA18_23_150",NA,97.9758768170949
"UTUA18",2023,"Plot 2","30x30","In","UTUA18_23_151",NA,18.4297743706014
"UTUA18",2023,"Plot 2","30x30","In","UTUA18_23_152",NA,74.0741866890435
"UTUA18",2023,"Plot 2","30x30","In","UTUA18_23_155",NA,219.930343405766
"UTUA18",2023,"Plot 2","30x30","In","UTUA18_23_157",NA,8.67630136820761
"ADJU7",2023,"Plot 1","30x30","Tr","ADJU7_23_300",2264.84482980759,16.7774958008444
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1370",10.8150112497992,1.64711780479091
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1371",6.9612195416406,1.36027288543443
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1372",3.08582938398857,0.955397218074394
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1373",5.29429047964586,1.20780874810664
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1374",510.705155749191,8.78609398153746
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1375",2.05899982516275,0.801441185421457
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1376",3.33291564619341,0.987898145749189
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1377",1.34782178820636,0.666731723698016
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1378",13.9866846530471,1.84174737865517
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1379",9.6761839128729,1.56941684538119
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1380",1.96066797510539,0.784588466842709
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1381",12.8189546637078,1.77331843190205
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1382",5.22792433483878,1.20120989332285
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1383",11.5209271190608,1.69297515735831
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1384",160.606070433144,5.31621697933522
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1385",1.43138815279185,0.684379574605997
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1386",3.52989350557349,1.01284337997934
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1387",12.5663706143592,1.75805812880752
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1388",11.4009182796937,1.68529366870647
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1389",15.0608737211258,1.90189387715051
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1390",0.967689077121996,0.577374508752731
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1391",3.46360590058275,1.00453873985319
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1392",1.98556509688509,0.788899872898886
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1393",11.2758828920808,1.67724162938711
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1394",3.52989350557349,1.01284337997934
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1395",2.60155287643771,0.887126809269606
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1396",2.51649425534176,0.874411616870945
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1397",1.16898662640076,0.62676070790175
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1398",0.950331777710913,0.572853797048631
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1399",1.93592793295837,0.780273473406481
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1400",0.4185386812745,0.40121236698058
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1401",1.188228881404,0.631220586100254
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1402",3.33291564619341,0.987898145749189
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1403",1.69716689128555,0.736920362354967
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1404",9.89798035421634,1.58494005666671
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1405",8.86683110549183,1.51099509357226
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1406",0.950331777710913,0.572853797048631
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1407",0.708821842466197,0.504361045096019
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1408",19.4781886115221,2.12665126582142
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1409",2.13667570352276,0.814434404886921
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1410",11.5811671581934,1.69681392371439
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1411",3.59680942909495,1.02113773083752
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1412",3.20473866592695,0.971215033259305
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1413",13.1382190171289,1.79236593298533
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1414",1.1499014510302,0.622296023146084
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1415",7.79311327631118,1.4286229223661
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1416",0.4185386812745,0.40121236698058
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1417",2.29658276959048,0.840365890672969
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1418",3.36535259034173,0.99206224397815
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1419",0.769768739945839,0.522756383461896
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1420",2.24788808345984,0.832580541746168
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1421",330.063578167778,7.26884642927885
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1422",6.24580035460187,1.29769303298384
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1423",4.1547562843725,1.08713473684993
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1424",1.09358840271461,0.608872675827398
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1425",4.56167107282872,1.13215621176125
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1426",907.92027688745,11.2801857761449
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1427",1.0028749148422,0.586399939449926
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1428",2.32352192659501,0.844632865430466
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1429",3.09446876378595,0.956557959241258
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1430",2.32352192659501,0.844632865430466
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1431",5.02725510409073,1.18096384601295
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1432",1.539380400259,0.706343195302059
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1433",330.063578167778,7.26884642927885
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1434",0.441786466911065,0.410742988645378
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1435",7.79311327631118,1.4286229223661
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1436",330.063578167778,7.26884642927885
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1437",4.1547562843725,1.08713473684993
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1438",1.45267244301992,0.688780730383678
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1439",3.14159265358979,0.962857236086013
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1440",5.26852941988642,1.20525288684849
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1441",4.752915525616,1.15253065654384
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1442",1.11220233918713,0.613352053287391
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1443",9.84229562443146,1.581061418601
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1444",18.2466842913149,2.06717710224384
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1445",0.985203456165759,0.581889871551905
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1446",0.865901475145687,0.550168039809033
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1447",0.608212337734984,0.471920483696457
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1448",28.4631436007889,2.50749153225667
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1449",3.52989350557349,1.01284337997934
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1450",5.7680426518072,1.25361134645428
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1451",0.817128249198705,0.5364887023954
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1452",0.430084034276443,0.405981909127728
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1453",28.1606867680645,2.4958846660944
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1454",0.204282062299676,0.293825340991533
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1455",3.59680942909495,1.02113773083752
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1456",2.54469004940773,0.878653103321774
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1457",3.87075630848798,1.05421438447632
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1458",7.94226038754036,1.44043351639849
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1459",4.79163565507149,1.15659898351504
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1460",8.65697271623203,1.49535860669047
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1461",1.05683176866761,0.599898898670455
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1462",2.54469004940773,0.878653103321774
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1463",7.54767635024948,1.40890565104953
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1464",2.54469004940773,0.878653103321774
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1465",1.28679635091038,0.653449399219
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1466",1.58367685667461,0.715099611028663
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1467",1.91134497044403,0.775954866726793
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1468",0.899202357273739,0.559259012581263
"ADJU7",2023,"Plot 2","10x10","Tr","ADJU7_23_1469",4.22732707467043,1.0953411323546
"ADJUCP",2022,"Plot 1","10x10","Tr","ADJUCP_22_151",2.83528736986479,0.920900837583468
"ADJUCP",2022,"Plot 1","10x10","Tr","ADJUCP_22_153",20.4282062299676,2.17109192787387
"ADJUCP",2022,"Plot 1","10x10","Tr","ADJUCP_22_156",383.596316984948,7.75916269881572
"ADJUCP",2022,"Plot 1","10x10","Tr","ADJUCP_22_171",31.1724531052447,2.60848861859943
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_191",483.051286415967,8.5762198802255
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_193",363.05030103047,7.57585943099998
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_194",346.360590058275,7.42259310232432
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_195",1555.2847130678,14.2507552217525
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_196",2140.0843315519,16.3696807224315
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_197",248.845554090848,6.42971289234244
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_198",1017.87601976309,11.8543499297339
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_199",1333.16625847736,13.3282296168679
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_200",510.705155749191,8.78609398153746
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_201",289.529178954835,6.86675972193199
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_202",637.939658219577,9.67726772259573
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_204",95.0331777710912,4.23284884287777
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_205",373.252623173003,7.66759393948162
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_209",3525.65235549115,20.3328842006337
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_210",136.847775990371,4.9591668050726
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_211",1046.34670318625,11.9972278461443
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_213",1901.1662102464,15.5493694334717
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_214",881.413088872786,11.1359598196896
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_215",2164.75368786422,16.4513655870809
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_216",1385.4423602331,13.552736222264
"ADJUCP",2023,"Plot 1","30x30","Tr","ADJUCP_23_217",1698.22717880613,14.8054563799314
"ADJUCP",2023,"Plot 3","10x10","Tr","ADJUCP_23_1299",411.870650867256,8.00255484279341
"ADJUCP",2023,"Plot 3","10x10","Tr","ADJUCP_23_1301",359.680942909495,7.54524397789316
"ADJUCP",2023,"Plot 3","10x10","Tr","ADJUCP_23_1303",387.075630848798,7.78964922719517
"JAYU2/3",2022,"Plot 1","10x10","Tr","JAYU2/3_22_253",17.3494454294496,2.02240135959365
"JAYU2/3",2023,"Plot 3","10x10","Tr","JAYU2/3_23_1347",530.929158456675,8.93553994671645
"JAYU2/3",2023,"Plot 3","10x10","Tr","JAYU2/3_23_1348",1152.09271190608,12.5094884118165
"JAYU2/3",2023,"Plot 4","30x30","Tr","JAYU2/3_23_245",3400.49130417213,20.016194453773
"UTUA16",2022,"Plot 1","10x10","Tr","UTUA16_22_108",0.693977817177985,0.499746448872673
"UTUA16",2022,"Plot 1","10x10","Tr","UTUA16_22_109",0.362932491305961,0.377126671190822
"UTUA16",2022,"Plot 1","10x10","Tr","UTUA16_22_119",91.6088417786784,4.16592105297042
"UTUA16",2022,"Plot 1","10x10","Tr","UTUA16_22_124",30.1907054009979,2.57248732181642
"UTUA16",2022,"Plot 1","10x10","Tr","UTUA16_22_129",49.0481153041707,3.17599930347608
"UTUA16",2022,"Plot 1","10x10","Tr","UTUA16_22_136",2.89811922293658,0.929708900103055
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1150",69.3977817177985,3.69265454596156
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1151",1.91134497044403,0.775954866726793
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1152",0.36316811075498,0.377232981924424
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1153",2.63021990940171,0.891359067224927
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1154",3525.65235549115,20.3328842006337
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1155",23.3282889483127,2.29993965565564
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1156",3.26851299679482,0.979561962990094
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1157",17.5615814733833,2.03310386499018
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1158",35.2565235549115,2.75175664231001
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1159",70.8821842466197,3.72675205632978
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1160",0.916088417786784,0.56379610564512
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1162",530.929158456675,8.93553994671645
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1163",7.35415424278835,1.39310174778337
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1164",0.679290871522453,0.495125396849827
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1165",6.29017535083382,1.30168913075207
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1166",18.6868999618991,2.0886903873588
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1167",208.672438033068,5.95639296216121
"UTUA16",2023,"Plot 2","10x10","Tr","UTUA16_23_1168",6.46924613208844,1.31765504382761
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_100",620.158243800259,9.5591854664225
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_101",799.229025054877,10.672509688826
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_102",194.82783190778,5.78142965709394
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_104",204.721885271179,5.90715467069714
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_105",120.762821603992,4.69704342230196
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_106",585.349397198484,9.32235403295089
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_107",76.7883784353685,3.85856555506529
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_109",153.9380400259,5.21920949518484
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_110",829.576810088555,10.8466535443896
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_111",118.8228881404,4.66412432149466
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_112",2463.0086404144,17.3999256875094
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_113",960.589077724883,11.5598471892306
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_114",40.0945762414397,2.90980371724263
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_115",593.95736106932,9.38164639083184
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_116",572.55526111674,9.23330826633511
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_118",962.112750161874,11.567806869807
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_120",683.492751696629,9.97152881080983
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_121",740.237769002095,10.3229672220552
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_124",85.6869396266616,4.04675219383515
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_125",201.061929829747,5.86105631969643
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_126",459.960580412082,8.39570791973173
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_127",513.503136706294,8.80696689439566
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_128",3473.22702808437,20.2010214906444
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_129",109.366694253095,4.49913468116856
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_130",572.55526111674,9.23330826633511
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_131",176.714586764426,5.54153977284015
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_132",94.9357098590136,4.23096289571991
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_80",5371.56580494253,24.4126368145873
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_81",73.4288377914359,3.7843216657649
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_83",18.3390471153304,2.07171499915939
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_86",183.853856069709,5.6376806180912
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_87",98.5203456165759,4.29961690429658
