"FARM","year","Plot","Size","plantID","TYPE","DBH_cm","basalA","gpsID","Notes","TYPE_clean"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_67","Ci",10.3,83.3228911548353,67,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_68","Ci",11.15,97.6426631689793,68,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_68","Ci",9.6,72.3822947387088,68,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_68","Ci",4.8,18.0955736846772,68,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_68","Ci",4.6,16.61902513749,68,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_68","Ci",10.8,91.6088417786784,68,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_68","Ci",6.8,36.316811075498,68,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_68","Ci",6.7,35.2565235549115,68,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_69","Ci",11.4,102.070345315132,69,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_69","Ci",11.1,96.7689077121996,69,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_69","Ci",10.7,89.9202357273738,69,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_69","Ci",5,19.6349540849362,69,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_70","Ci",12.4,120.762821603992,70,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_70","Ci",5.3,22.0618344098343,70,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_70","Ci",6.1,29.224665660019,70,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_70","Ci",7.6,45.3645979178366,70,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_70","Ci",9.8,75.429639612691,70,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_70","Ci",4.5,15.9043128087983,70,"","Ci"
"UTUA2",2023,"Plot 3","30x30","UTUA2_23_70","Ci",4.9,18.8574099031727,70,"","Ci"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1071","Co",1.29,1.30698108370969,NA,"Trees are missing, used 30x30 trees","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1071","Co",1.72,2.32352192659501,NA,"Trees are missing, used 30x30 trees","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1072","Co",1.5,1.76714586764426,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1072","Co",1.86,2.71716348608981,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1072","Co",1,0.785398163397448,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1073","Co",2.05,3.30063578167778,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1073","Co",1.71,2.29658276959048,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1073","Co",1.59,1.98556509688509,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1074","Co",1.3,1.32732289614169,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1074","Co",1.9,2.83528736986479,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1074","Co",1.52,1.81458391671346,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1074","Co",1.7,2.26980069221863,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1075","Co",1.2,1.13097335529233,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1075","Co",1.5,1.76714586764426,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1075","Co",2,3.14159265358979,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1075","Co",2.7,5.7255526111674,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1075","Co",0.99,0.769768739945839,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1076","Co",0.66,0.342119439975929,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1076","Co",0.9,0.636172512351933,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1076","Co",0.92,0.6647610054996,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1077","Co",1.5,1.76714586764426,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1077","Co",2.1,3.46360590058275,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1077","Co",1.6,2.01061929829747,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1077","Co",1.8,2.54469004940773,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1077","Co",1,0.785398163397448,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1077","Co",2.3,4.1547562843725,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1077","Co",0.87,0.594467869875529,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1077","Co",1.29,1.30698108370969,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1078","Co",2.1,3.46360590058275,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1078","Co",2.1,3.46360590058275,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1078","Co",1.4,1.539380400259,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1079","Co",0.75,0.441786466911065,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1079","Co",0.79,0.490166993776348,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1079","Co",1.4,1.539380400259,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1079","Co",1.12,0.985203456165759,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1079","Co",0.8,0.502654824574367,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1080","Co",2.3,4.1547562843725,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1080","Co",1.7,2.26980069221863,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1080","Co",2.2,3.80132711084365,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1081","Co",0.67,0.352565235549115,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1081","Co",0.72,0.407150407905237,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1082","Co",2.5,4.90873852123405,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1083","Co",1.16,1.05683176866761,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1083","Co",2.53,5.02725510409073,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1084","Co",2.82,6.24580035460187,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1085","Co",0.74,0.430084034276443,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1086","Co",1.86,2.71716348608981,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1087","Co",1,0.785398163397448,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1087","Co",1.63,2.08672438033068,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1087","Co",2.6,5.30929158456675,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1087","Co",1.12,0.985203456165759,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1087","Co",0.8,0.502654824574367,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1088","Co",2.27,4.04707819617071,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1089","Co",1.05,0.865901475145687,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1090","Co",1,0.785398163397448,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1090","Co",1.27,1.26676869774374,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1090","Co",0.81,0.515299735005066,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1090","Co",1.56,1.91134497044403,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1090","Co",1.23,1.188228881404,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1091","Co",1.16,1.05683176866761,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1091","Co",1.95,2.9864765163188,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1091","Co",0.72,0.407150407905237,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1091","Co",1.15,1.03868907109313,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1091","Co",0.61,0.29224665660019,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1091","Co",0.56,0.24630086404144,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1092","Co",1.88,2.77591126871194,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1092","Co",1.21,1.1499014510302,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1092","Co",1.98,3.07907495978336,NA,"","Co"
"UTUA2",2023,"Plot 3","10x10","UTUA2_23_1092","Co",1.4,1.539380400259,NA,"","Co"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_71","Ci",8.7,59.4467869875528,71,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_71","Ci",8.7,59.4467869875528,71,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_71","Ci",11.6,105.683176866761,71,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_71","Ci",5.1,20.4282062299676,71,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_1094","Shrub?",0.65,0.331830724035422,NA,"","Tr"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_1094","Shrub?",0.64,0.321699087727595,NA,"","Tr"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_1094","Shrub?",0.69,0.373928065593525,NA,"","Tr"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_1094","Shrub?",0.81,0.515299735005066,NA,"","Tr"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_1094","Shrub?",0.43,0.145220120412188,NA,"","Tr"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_1094","Shrub?",0.54,0.229022104446696,NA,"","Tr"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_1094","Shrub?",0.6,0.282743338823081,NA,"","Tr"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_72","Ci",17.8,248.845554090848,72,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_72","Ci",12.4,120.762821603992,72,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_73","Ci",9.8,75.429639612691,73,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_73","Ci",3,7.06858347057703,73,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_73","Ci",10.8,91.6088417786784,73,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_73","Ci",1.5,1.76714586764426,73,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_73","Ci",0.68,0.36316811075498,73,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_73","Ci",1.22,1.16898662640076,73,"","Ci"
"UTUA2",2023,"Plot 2","10x10","UTUA2_23_73","Ci",2.12,3.52989350557349,73,"","Ci"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_80","Tr",82.7,5371.56580494253,80,"Mango tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_81","Tr",8.45,56.0793923619863,81,"Achiote tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_81","Tr",4.7,17.3494454294496,81,"Achiote tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_82","Ci",5.4,22.9022104446696,82,"Citrus tree","Ci"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_82","Ci",4.1,13.2025431267111,82,"Citrus tree","Ci"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_82","Ci",1.9,2.83528736986479,82,"Citrus tree","Ci"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_82","Ci",1.1,0.950331777710913,82,"Citrus tree","Ci"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_82","Ci",0.9,0.636172512351933,82,"Citrus tree","Ci"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_83","Tr",3.1,7.54767635024948,83,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_83","Tr",1.1,0.950331777710913,83,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_83","Tr",1.2,1.13097335529233,83,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_83","Tr",2.2,3.80132711084365,83,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_83","Tr",1.5,1.76714586764426,83,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_83","Tr",2,3.14159265358979,83,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_84","Ba",14.2,158.367685667461,84,"Banana","Ba"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_85","Ba",10.9,93.3131557932508,85,"Banana","Ba"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_86","Tr",15.3,183.853856069709,86,"Tree (pan.)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_87","Tr",11.2,98.5203456165759,87,"Tree (pan.)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_88","Tr",13.1,134.782178820636,88,"Tree  ","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_89","Tr",30.5,730.616641500476,89,"Sentilla apple","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_90","Ba",13,132.732289614169,90,"Banana","Ba"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_91","Tr",17.6,243.284935093994,91,"Tree (panna)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_92","Tr",20.4,326.851299679482,92,"Tree (panna) ","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_93","Tr",10.3,83.3228911548353,93,"Tree (panna)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_94","Tr",43.4,1479.3445646489,94,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_95","Tr",45.9,1654.68470462738,95,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_96","Tr",10.6,88.2473376393373,96,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_96","Tr",9.5,70.8821842466197,96,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_96","Tr",7.6,45.3645979178366,96,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_97","Tr",5.9,27.3397100678652,97,"Guava","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_97","Tr",2.3,4.1547562843725,97,"Guava","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_97","Tr",3.4,9.0792027688745,97,"Guava","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_97","Tr",2.45,4.71435247579318,97,"Guava","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_97","Tr",1.6,2.01061929829747,97,"Guava","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_98","Tr",49.6,1932.20514566387,98,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_98","Tr",17.7,246.057390610787,98,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_99","Tr",14.9,174.366246255868,99,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_100","Tr",28.1,620.158243800259,100,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_101","Tr",31.9,799.229025054877,101,"Tree (sentilla apple)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_102","Tr",15.75,194.82783190778,102,"Guanabana tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_103","Ba",12.7,126.676869774374,103,"Banana","Ba"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_104","Tr",7.1,39.5919214168654,104,"Tree (panna)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_104","Tr",14.5,165.129963854314,104,"Tree (panna)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_105","Tr",12.4,120.762821603992,105,"Tree (panna)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_106","Tr",27.3,585.349397198484,106,"Tree (Sentilla apple)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_107","Tr",6.7,35.2565235549115,107,"Tree (guaraguao)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_107","Tr",6.2,30.1907054009979,107,"Tree (guaraguao)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_107","Tr",3.8,11.3411494794592,107,"Tree (guaraguao)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_108","Ba",11.1,96.7689077121996,108,"Banana","Ba"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_109","Tr",14,153.9380400259,109,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_110","Tr",32.5,829.576810088555,110,"Palm (coconut)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_111","Tr",12.3,118.8228881404,111,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_112","Tr",56,2463.0086404144,112,"Tree (guaraguao)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_113","Tr",25.9,526.852941988642,113,"Tree (Sentilla apple)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_113","Tr",23.5,433.736135736241,113,"Tree (Sentilla apple)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_114","Tr",3.2,8.04247719318987,114,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_114","Tr",3.3,8.55298599939821,114,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_114","Tr",2.5,4.90873852123405,114,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_114","Tr",3.1,7.54767635024948,114,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_114","Tr",1.7,2.26980069221863,114,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_114","Tr",2.1,3.46360590058275,114,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_114","Tr",2.6,5.30929158456675,114,"Shrub","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_115","Tr",27.5,593.95736106932,115,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_116","Tr",27,572.55526111674,116,"Tree (coco palm)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_117","Ba",16.1,203.583057934253,117,"Banana","Ba"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_118","Tr",35,962.112750161874,118,"Royal Palm","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_119","Ba",12.1,114.99014510302,119,"Banana","Ba"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_120","Tr",29.5,683.492751696629,120,"Tree pihito","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_121","Tr",18.5,268.802521422777,121,"Tree (pods)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_121","Tr",24.5,471.435247579318,121,"Tree (pods)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_122","Ba",12.1,114.99014510302,122,"Banana","Ba"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_123","Ba",12.9,130.698108370969,123,"Banana","Ba"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_124","Tr",7.8,47.7836242611007,124,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_124","Tr",4.8,18.0955736846772,124,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_124","Tr",2.9,6.60519855417254,124,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_124","Tr",4.1,13.2025431267111,124,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_125","Tr",16,201.061929829747,125,"Tree (guaraguao)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_126","Tr",24.2,459.960580412082,126,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_127","Tr",25.25,500.740416551086,127,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_127","Tr",3.5,9.62112750161874,127,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_127","Tr",2,3.14159265358979,127,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_128","Tr",66.5,3473.22702808437,128,"Tree (dead)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_129","Tr",9.5,70.8821842466197,129,"Tree (guagua)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_129","Tr",7,38.484510006475,129,"Tree (guagua)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_130","Tr",27,572.55526111674,130,"Tree (palm)","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_131","Tr",15,176.714586764426,131,"Tree","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",2.85,6.37939658219577,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",2.95,6.83492751696629,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",2.95,6.83492751696629,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",4.03,12.7555730319216,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",2.65,5.51545860245858,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",1.55,1.88691908756237,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",1.8,2.54469004940773,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",2.85,6.37939658219577,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",4.2,13.854423602331,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",4.8,18.0955736846772,132,"","Tr"
"UTUA16",2023,"Plot 2","30x30","UTUA16_23_132","Tr",4.2,13.854423602331,132,"","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1150","Tr",9.4,69.3977817177985,NA,"Starfruit","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1151","Tr",1.56,1.91134497044403,NA,"Avocado","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1152","Tr",0.68,0.36316811075498,NA,"African Tul.","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1153","Tr",1.83,2.63021990940171,NA,"Tree","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1154","Tr",67,3525.65235549115,NA,"Dead","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1155","Tr",5.45,23.3282889483127,NA,"Tree","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1156","Tr",2.04,3.26851299679482,NA,"Tree","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1157","Tr",3.48,9.51148591800846,NA,"Maria","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1157","Tr",1.33,1.38929081123375,NA,"Maria","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1157","Tr",2.42,4.59960580412082,NA,"Maria","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1157","Tr",1.62,2.06119894002026,NA,"Maria","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1158","Tr",6.7,35.2565235549115,NA,"Breafruit","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1159","Tr",9.5,70.8821842466197,NA,"Breafruit","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1160","Tr",1.08,0.916088417786784,NA,"Tree","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1161","Ci",57.9,2632.97665695524,NA,"Citrus","Ci"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1162","Tr",26,530.929158456675,NA,"Guaraguao","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1163","Tr",3.06,7.35415424278835,NA,"?","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1164","Tr",0.93,0.679290871522453,NA,"Neem","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1165","Tr",2.83,6.29017535083382,NA,"Tree","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1166","Tr",2.62,5.39128715282544,NA,"?","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1166","Tr",3.69,10.694059932636,NA,"?","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1166","Tr",1.82,2.60155287643771,NA,"?","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1167","Tr",16.3,208.672438033068,NA,"Tree","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1168","Tr",2.87,6.46924613208844,NA,"Trunk tree","Tr"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1169","In",7.6,45.3645979178366,NA,"Inga","In"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1169","In",9.2,66.47610054996,NA,"Inga","In"
"UTUA16",2023,"Plot 2","10x10","UTUA16_23_1169","In",1.99,3.11025526687024,NA,"Inga","In"
"UTUA16",2023,"Plot 3","10x10","UTUA16_23_1170","Ci",0.85,0.567450173054656,NA,"Citr.","Ci"
"UTUA16",2023,"Plot 3","10x10","UTUA16_23_1170","Ci",0.45,0.159043128087983,NA,"Citr.","Ci"
"UTUA16",2023,"Plot 3","10x10","UTUA16_23_1170","Ci",0.35,0.0962112750161874,NA,"Citr.","Ci"
"UTUA16",2023,"Plot 3","10x10","UTUA16_23_1170","Ci",1.85,2.68802521422777,NA,"Citr.","Ci"
"UTUA16",2023,"Plot 3","10x10","UTUA16_23_1170","Ci",1.2,1.13097335529233,NA,"Citr.","Ci"
"UTUA16",2023,"Plot 3","10x10","UTUA16_23_1170","Ci",0.5,0.196349540849362,NA,"Citr.","Ci"
